Date,Open,High,Low,Close,Adj Close,Volume
2004-03-30,2.135499954223633,2.196500062942505,2.128000020980835,2.190000057220459,2.190000057220459,109058000.0
2004-03-31,2.192500114440918,2.200000047683716,2.1475000381469727,2.1640000343322754,2.1640000343322754,93498000.0
2004-04-01,2.172499895095825,2.242000102996826,2.164999961853028,2.236999988555908,2.236999988555908,130170000.0
2004-04-02,2.299999952316284,2.3125,2.262500047683716,2.304500102996826,2.304500102996826,162962000.0
2004-04-03,2.2944999535878496,2.3265000184377036,2.268166700998942,2.3190000851949057,2.3190000851949057,148235333.33333334
2004-04-04,2.2889999548594155,2.3405000368754068,2.2738333543141684,2.333500067392985,2.333500067392985,133508666.66666667
2004-04-05,2.283499956130981,2.3545000553131104,2.2795000076293945,2.3480000495910645,2.3480000495910645,118782000.0
2004-04-06,2.315500020980835,2.3485000133514404,2.2874999046325684,2.322000026702881,2.322000026702881,118326000.0
2004-04-07,2.309999942779541,2.3399999141693115,2.2695000171661377,2.2925000190734863,2.2925000190734863,91012000.0
2004-04-08,2.3919999599456787,2.407500028610229,2.3499999046325684,2.4049999713897705,2.4049999713897705,177594000.0
2004-04-09,2.3959999680519104,2.4102500081062312,2.357124924659729,2.403249979019165,2.403249979019165,154925000.0
2004-04-10,2.399999976158142,2.412999987602234,2.3642499446868896,2.4014999866485596,2.4014999866485596,132256000.0
2004-04-11,2.4039999842643733,2.415749967098236,2.3713749647140503,2.399749994277954,2.399749994277954,109587000.0
2004-04-12,2.407999992370605,2.4184999465942383,2.378499984741211,2.3980000019073486,2.3980000019073486,86918000.0
2004-04-13,2.399499893188477,2.4170000553131104,2.318000078201294,2.3289999961853027,2.3289999961853027,114488000.0
2004-04-14,2.303999900817871,2.382999897003174,2.299000024795532,2.3394999504089355,2.3394999504089355,122882000.0
2004-04-15,2.3489999771118164,2.380000114440918,2.299999952316284,2.3494999408721924,2.3494999408721924,112070000.0
2004-04-16,2.352499961853028,2.3550000190734863,2.2664999961853027,2.275000095367432,2.275000095367432,167870000.0
2004-04-17,2.3241666158040366,2.3578333854675293,2.263000011444092,2.3018333911895756,2.3018333911895756,147596666.66666666
2004-04-18,2.295833269755046,2.3606667518615723,2.259500026702881,2.3286666870117188,2.3286666870117188,127323333.33333334
2004-04-19,2.2674999237060547,2.3635001182556152,2.25600004196167,2.3554999828338623,2.3554999828338623,107050000.0
2004-04-20,2.382999897003174,2.390500068664551,2.259000062942505,2.259999990463257,2.259999990463257,187522000.0
2004-04-21,2.259999990463257,2.32450008392334,2.245500087738037,2.2860000133514404,2.2860000133514404,121084000.0
2004-04-22,2.297499895095825,2.4549999237060547,2.2945001125335693,2.443000078201294,2.443000078201294,315964000.0
2004-04-23,2.299999952316284,2.344500064849853,2.275500059127808,2.314500093460083,2.314500093460083,291988000.0
2004-04-24,2.3054999510447183,2.3590000470479326,2.286166667938233,2.33050004641215,2.33050004641215,243420000.0
2004-04-25,2.310999949773153,2.373500029246012,2.2968332767486572,2.3464999993642173,2.3464999993642173,194852000.0
2004-04-26,2.316499948501587,2.388000011444092,2.307499885559082,2.362499952316284,2.362499952316284,146284000.0
2004-04-27,2.379499912261963,2.440000057220459,2.3394999504089355,2.400000095367432,2.400000095367432,179674000.0
2004-04-28,2.38100004196167,2.4175000190734863,2.3320000171661377,2.3485000133514404,2.3485000133514404,122552000.0
2004-04-29,2.345000028610229,2.3540000915527344,2.275500059127808,2.309499979019165,2.309499979019165,180714000.0
2004-04-30,2.302999973297119,2.317500114440918,2.1654999256134038,2.180000066757202,2.180000066757202,196826000.0
2004-05-01,2.259999990463257,2.2975000540415444,2.167166630427043,2.19350004196167,2.19350004196167,177373333.33333334
2004-05-02,2.217000007629394,2.2774999936421714,2.168833335240682,2.2070000171661373,2.2070000171661373,157920666.66666666
2004-05-03,2.174000024795532,2.257499933242798,2.1705000400543213,2.220499992370605,2.220499992370605,138468000.0
2004-05-04,2.220499992370605,2.2284998893737797,2.184999942779541,2.197499990463257,2.197499990463257,145778000.0
2004-05-05,2.1989998817443848,2.252500057220459,2.197499990463257,2.213000059127808,2.213000059127808,97810000.0
2004-05-06,2.179500102996826,2.212500095367432,2.138499975204468,2.157000064849853,2.157000064849853,156368000.0
2004-05-07,2.1480000019073486,2.2090001106262207,2.0840001106262207,2.095000028610229,2.095000028610229,185852000.0
2004-05-08,2.119166692097982,2.1751667658487954,2.065500100453695,2.084333340326945,2.084333340326945,191961333.33333334
2004-05-09,2.0903333822886148,2.1413334210713706,2.0470000902811685,2.07366665204366,2.07366665204366,198070666.66666666
2004-05-10,2.061500072479248,2.1075000762939453,2.0285000801086426,2.062999963760376,2.062999963760376,204180000.0
2004-05-11,2.095999956130981,2.1519999504089355,2.095000028610229,2.134999990463257,2.134999990463257,151912000.0
2004-05-12,2.117000102996826,2.157500028610229,2.0625,2.151000022888184,2.151000022888184,149724000.0
2004-05-13,2.122999906539917,2.2065000534057617,2.112499952316284,2.180500030517578,2.180500030517578,165224000.0
2004-05-14,2.184999942779541,2.196000099182129,2.138000011444092,2.1524999141693115,2.1524999141693115,102532000.0
2004-05-15,2.1606666247049966,2.1738333702087402,2.1203333536783853,2.1363333066304526,2.1363333066304526,112526000.0
2004-05-16,2.1363333066304526,2.1516666412353516,2.102666695912679,2.1201666990915933,2.1201666990915933,122520000.0
2004-05-17,2.111999988555908,2.129499912261963,2.0850000381469727,2.1040000915527344,2.1040000915527344,132514000.0
2004-05-18,2.109999895095825,2.119999885559082,2.0915000438690186,2.0994999408721924,2.0994999408721924,112040000.0
2004-05-19,2.11899995803833,2.1635000705718994,2.073499917984009,2.0845000743865967,2.0845000743865967,147588000.0
2004-05-20,2.0824999809265137,2.0985000133514404,2.039999961853028,2.049000024795532,2.049000024795532,118526000.0
2004-05-21,2.063499927520752,2.0739998817443848,2.0274999141693115,2.058500051498413,2.058500051498413,105458000.0
2004-05-22,2.063833316167196,2.0876665910085044,2.037833293279012,2.066166718800863,2.066166718800863,104131333.33333333
2004-05-23,2.064166704813639,2.1013333002726235,2.0481666723887124,2.073833386103312,2.073833386103312,102804666.66666667
2004-05-24,2.064500093460083,2.115000009536743,2.058500051498413,2.0815000534057617,2.0815000534057617,101478000.0
2004-05-25,2.087500095367432,2.193000078201294,2.069499969482422,2.180999994277954,2.180999994277954,144440000.0
2004-05-26,2.193000078201294,2.25,2.183500051498413,2.234499931335449,2.234499931335449,147952000.0
2004-05-27,2.263499975204468,2.3914999961853027,2.242500066757202,2.38100004196167,2.38100004196167,283504000.0
2004-05-28,2.3635001182556152,2.434000015258789,2.344000101089477,2.424999952316284,2.424999952316284,212582000.0
2004-05-29,2.371000111103058,2.456125020980835,2.354250073432922,2.4466249346733093,2.4466249346733093,224138000.0
2004-05-30,2.3785001039505005,2.478250026702881,2.364500045776367,2.4682499170303345,2.4682499170303345,235694000.0
2004-05-31,2.386000096797943,2.5003750324249268,2.374750018119812,2.4898748993873596,2.4898748993873596,247250000.0
2004-06-01,2.3935000896453857,2.5225000381469727,2.384999990463257,2.5114998817443848,2.5114998817443848,258806000.0
2004-06-02,2.524499893188477,2.560499906539917,2.4885001182556152,2.5174999237060547,2.5174999237060547,249470000.0
2004-06-03,2.492500066757202,2.5174999237060547,2.4660000801086426,2.470000028610229,2.470000028610229,166828000.0
2004-06-04,2.502500057220459,2.575500011444092,2.5,2.547499895095825,2.547499895095825,251712000.0
2004-06-05,2.5298333962758384,2.5834999879201255,2.510833342870076,2.560999949773153,2.560999949773153,219061333.33333334
2004-06-06,2.5571667353312173,2.5914999643961587,2.521666685740153,2.5745000044504804,2.5745000044504804,186410666.66666666
2004-06-07,2.5845000743865967,2.5994999408721924,2.532500028610229,2.588000059127808,2.588000059127808,153760000.0
2004-06-08,2.565000057220459,2.6059999465942383,2.555000066757202,2.5969998836517334,2.5969998836517334,119894000.0
2004-06-09,2.5810000896453857,2.5915000438690186,2.500499963760376,2.51200008392334,2.51200008392334,131588000.0
2004-06-10,2.5199999809265137,2.5234999656677246,2.463000059127808,2.496999979019165,2.496999979019165,144180000.0
2004-06-11,2.506749987602234,2.5174999833106995,2.460250020027161,2.4883750081062317,2.4883750081062317,134039500.0
2004-06-12,2.493499994277954,2.5115000009536743,2.457499980926514,2.4797500371932983,2.4797500371932983,123899000.0
2004-06-13,2.4802500009536743,2.505500018596649,2.454749941825867,2.4711250662803654,2.4711250662803654,113758500.0
2004-06-14,2.4670000076293945,2.499500036239624,2.45199990272522,2.462500095367432,2.462500095367432,103618000.0
2004-06-15,2.4855000972747803,2.5299999713897705,2.4744999408721924,2.505500078201294,2.505500078201294,138250000.0
2004-06-16,2.504499912261963,2.5374999046325684,2.495500087738037,2.5285000801086426,2.5285000801086426,81952000.0
2004-06-17,2.525500059127808,2.5455000400543213,2.470499992370605,2.4885001182556152,2.4885001182556152,117510000.0
2004-06-18,2.4719998836517334,2.513999938964844,2.470000028610229,2.4800000190734863,2.4800000190734863,88334000.0
2004-06-19,2.4721666177113852,2.5143333276112876,2.46750005086263,2.4828333854675293,2.4828333854675293,88824666.66666667
2004-06-20,2.4723333517710366,2.5146667162577314,2.465000073115031,2.4856667518615723,2.4856667518615723,89315333.33333333
2004-06-21,2.4725000858306885,2.515000104904175,2.462500095367432,2.4885001182556152,2.4885001182556152,89806000.0
2004-06-22,2.4835000038146973,2.489500045776367,2.4119999408721924,2.450000047683716,2.450000047683716,162410000.0
2004-06-23,2.438499927520752,2.549999952316284,2.4175000190734863,2.5404999256134038,2.5404999256134038,151894000.0
2004-06-24,2.549999952316284,2.5969998836517334,2.5344998836517334,2.5510001182556152,2.5510001182556152,135202000.0
2004-06-25,2.552500009536743,2.5964999198913574,2.5434999465942383,2.5899999141693115,2.5899999141693115,139962000.0
2004-06-26,2.574666659037272,2.6316665808359785,2.565666596094767,2.616499980290731,2.616499980290731,170000666.66666666
2004-06-27,2.5968333085378013,2.666833241780599,2.5878332455952964,2.64300004641215,2.64300004641215,200039333.33333334
2004-06-28,2.61899995803833,2.70199990272522,2.609999895095825,2.6695001125335693,2.6695001125335693,230078000.0
2004-06-29,2.6610000133514404,2.697000026702881,2.632499933242798,2.685499906539917,2.685499906539917,171788000.0
2004-06-30,2.680500030517578,2.734999895095825,2.6710000038146973,2.720000028610229,2.720000028610229,137982000.0
2004-07-01,2.690000057220459,2.70199990272522,2.602499961853028,2.628000020980835,2.628000020980835,144238000.0
2004-07-02,2.63100004196167,2.6619999408721924,2.5915000438690186,2.629499912261963,2.629499912261963,97248000.0
2004-07-03,2.630125045776367,2.653999984264374,2.574750006198883,2.612624943256378,2.612624943256378,103720500.0
2004-07-04,2.6292500495910645,2.646000027656555,2.5579999685287476,2.5957499742507935,2.5957499742507935,110193000.0
2004-07-05,2.6283750534057617,2.6380000710487366,2.5412499308586125,2.5788750052452087,2.5788750052452087,116665500.0
2004-07-06,2.627500057220459,2.630000114440918,2.524499893188477,2.562000036239624,2.562000036239624,123138000.0
2004-07-07,2.539499998092652,2.6015000343322754,2.51200008392334,2.549999952316284,2.549999952316284,130312000.0
2004-07-08,2.42549991607666,2.498500108718872,2.423500061035156,2.4749999046325684,2.4749999046325684,200678000.0
2004-07-09,2.493499994277954,2.5,2.3910000324249268,2.4159998893737797,2.4159998893737797,160670000.0
2004-07-10,2.4660000006357827,2.4891666571299234,2.3945000171661377,2.4281666278839116,2.4281666278839116,154226000.0
2004-07-11,2.438500006993612,2.478333314259847,2.398000001907349,2.440333366394043,2.440333366394043,147782000.0
2004-07-12,2.4110000133514404,2.4674999713897705,2.40149998664856,2.452500104904175,2.452500104904175,141338000.0
2004-07-13,2.4554998874664307,2.499000072479248,2.44350004196167,2.4800000190734863,2.4800000190734863,98176000.0
2004-07-14,2.447499990463257,2.5199999809265137,2.444499969482422,2.4749999046325684,2.4749999046325684,101312000.0
2004-07-15,2.4755001068115234,2.4835000038146973,2.4059998989105225,2.433500051498413,2.433500051498413,104882000.0
2004-07-16,2.44950008392334,2.453000068664551,2.33899998664856,2.3550000190734863,2.3550000190734863,185738000.0
2004-07-17,2.4206666946411133,2.4230000178019204,2.3118333021799726,2.337000052134196,2.337000052134196,189472666.66666666
2004-07-18,2.3918333053588867,2.3929999669392905,2.2846666177113852,2.3190000851949057,2.3190000851949057,193207333.33333334
2004-07-19,2.36299991607666,2.36299991607666,2.257499933242798,2.3010001182556152,2.3010001182556152,196942000.0
2004-07-20,2.306999921798706,2.3924999237060547,2.305999994277954,2.3494999408721924,2.3494999408721924,152526000.0
2004-07-21,2.365999937057495,2.380000114440918,2.2260000705718994,2.23799991607666,2.23799991607666,186730000.0
2004-07-22,2.185499906539917,2.303499937057495,2.181999921798706,2.2909998893737797,2.2909998893737797,327820000.0
2004-07-23,2.123500108718872,2.138000011444092,1.9780000448226929,1.9989999532699585,1.9989999532699585,718544000.0
2004-07-24,2.0861666997273765,2.0960000356038413,1.9575000206629436,1.9789999723434448,1.9789999723434448,572178666.6666666
2004-07-25,2.0488332907358804,2.0540000597635903,1.936999996503194,1.958999991416931,1.958999991416931,425813333.3333333
2004-07-26,2.0114998817443848,2.01200008392334,1.9164999723434448,1.9390000104904173,1.9390000104904173,279448000.0
2004-07-27,1.9600000381469729,1.995499968528748,1.940000057220459,1.95550000667572,1.95550000667572,210698000.0
2004-07-28,1.9644999504089355,1.9785000085830688,1.86899995803833,1.8984999656677248,1.8984999656677248,203672000.0
2004-07-29,1.9155000448226929,1.9479999542236328,1.901000022888184,1.9290000200271609,1.9290000200271609,164000000.0
2004-07-30,1.924999952316284,1.9709999561309812,1.9114999771118164,1.9459999799728396,1.9459999799728396,120630000.0
2004-07-31,1.9241666396458943,1.9599999586741128,1.9044999678929646,1.9356666405995688,1.9356666405995688,119834666.66666667
2004-08-01,1.9233333269755044,1.9489999612172444,1.8974999586741126,1.9253333012262983,1.9253333012262983,119039333.33333333
2004-08-02,1.9225000143051147,1.937999963760376,1.8904999494552608,1.9149999618530276,1.9149999618530276,118244000.0
2004-08-03,1.9160000085830688,1.9539999961853027,1.861500024795532,1.8804999589920044,1.8804999589920044,155712000.0
2004-08-04,1.840999960899353,1.8730000257492063,1.8200000524520876,1.8559999465942385,1.8559999465942385,195312000.0
2004-08-05,1.870499968528748,1.8739999532699585,1.7690000534057615,1.780500054359436,1.780500054359436,168048000.0
2004-08-06,1.7625000476837158,1.8335000276565552,1.7424999475479126,1.774500012397766,1.774500012397766,230262000.0
2004-08-07,1.7640000184377034,1.8273333708445232,1.7424999475479126,1.7716666857401528,1.7716666857401528,214622666.66666666
2004-08-08,1.7654999891916912,1.821166714032491,1.7424999475479126,1.7688333590825398,1.7688333590825398,198983333.33333334
2004-08-09,1.7669999599456787,1.815000057220459,1.7424999475479126,1.7660000324249268,1.7660000324249268,183344000.0
2004-08-10,1.784500002861023,1.8600000143051147,1.777500033378601,1.8550000190734863,1.8550000190734863,201408000.0
2004-08-11,1.8200000524520876,1.8450000286102293,1.7799999713897705,1.8279999494552608,1.8279999494552608,188962000.0
2004-08-12,1.8125,1.8674999475479128,1.808500051498413,1.8144999742507932,1.8144999742507932,182362000.0
2004-08-13,1.8279999494552608,1.850000023841858,1.7934999465942385,1.80649995803833,1.80649995803833,99622000.0
2004-08-14,1.8209999799728391,1.8733333349227905,1.7953333059946697,1.8368333180745444,1.8368333180745444,120843333.33333333
2004-08-15,1.8140000104904177,1.8966666460037234,1.797166665395101,1.8671666781107585,1.8671666781107585,142064666.66666666
2004-08-16,1.807000041007996,1.919999957084656,1.7990000247955322,1.8975000381469729,1.8975000381469729,163286000.0
2004-08-17,1.928500056266785,1.972000002861023,1.8949999809265137,1.9114999771118164,1.9114999771118164,223260000.0
2004-08-18,1.8960000276565552,1.9769999980926516,1.871000051498413,1.968000054359436,1.968000054359436,190996000.0
2004-08-19,2.013000011444092,2.0239999294281006,1.8174999952316284,1.93149995803833,1.93149995803833,253922000.0
2004-08-20,1.9229999780654907,1.995499968528748,1.905500054359436,1.9754999876022337,1.9754999876022337,135816000.0
2004-08-21,1.9468333323796592,1.9969999790191653,1.9221667051315308,1.974499980608622,1.974499980608622,127428000.0
2004-08-22,1.9706666866938276,1.9984999895095827,1.9388333559036253,1.9734999736150105,1.9734999736150105,119040000.0
2004-08-23,1.994500041007996,2.0,1.95550000667572,1.972499966621399,1.972499966621399,110652000.0
2004-08-24,1.9859999418258667,1.996500015258789,1.9160000085830688,1.9524999856948853,1.9524999856948853,152808000.0
2004-08-25,1.9529999494552608,2.024499893188477,1.9079999923706052,2.015000104904175,2.015000104904175,145096000.0
2004-08-26,2.009000062942505,2.0415000915527344,1.9850000143051147,2.009500026702881,2.009500026702881,139434000.0
2004-08-27,2.0160000324249268,2.0195000171661377,1.9800000190734863,1.995000004768372,1.995000004768372,84808000.0
2004-08-28,2.008666674296061,2.012166659037272,1.9575000206629436,1.9685000181198122,1.9685000181198122,107948666.66666667
2004-08-29,2.001333316167196,2.0048333009084067,1.9350000222524006,1.9420000314712527,1.9420000314712527,131089333.33333334
2004-08-30,1.99399995803833,1.997499942779541,1.912500023841858,1.9155000448226929,1.9155000448226929,154230000.0
2004-08-31,1.919000029563904,1.9424999952316284,1.89300000667572,1.906999945640564,1.906999945640564,122864000.0
2004-09-01,1.9114999771118164,1.950500011444092,1.901000022888184,1.9119999408721924,1.9119999408721924,105050000.0
2004-09-02,1.9019999504089355,1.98199999332428,1.8954999446868896,1.9589999914169312,1.9589999914169312,114446000.0
2004-09-03,1.950500011444092,2.000499963760376,1.932000041007996,1.937000036239624,1.937000036239624,104578000.0
2004-09-04,1.9522500038146975,1.992374986410141,1.9253750443458562,1.9341250360012054,1.9341250360012054,107598500.0
2004-09-05,1.9539999961853027,1.984250009059906,1.918750047683716,1.9312500357627869,1.9312500357627869,110619000.0
2004-09-06,1.9557499885559082,1.976125031709671,1.912125051021576,1.9283750355243683,1.9283750355243683,113639500.0
2004-09-07,1.9574999809265137,1.968000054359436,1.905500054359436,1.9255000352859497,1.9255000352859497,116660000.0
2004-09-08,1.924499988555908,1.940500020980835,1.8854999542236328,1.900500059127808,1.900500059127808,132226000.0
2004-09-09,1.9119999408721924,1.9155000448226929,1.868000030517578,1.903499960899353,1.903499960899353,139134000.0
2004-09-10,1.906499981880188,1.940000057220459,1.8949999809265137,1.928500056266785,1.928500056266785,92690000.0
2004-09-11,1.9231666723887124,1.9606667359670003,1.9103333155314128,1.9525000254313152,1.9525000254313152,115561333.33333333
2004-09-12,1.939833362897237,1.9813334147135417,1.9256666501363118,1.9764999945958457,1.9764999945958457,138432666.66666666
2004-09-13,1.9565000534057615,2.002000093460083,1.940999984741211,2.000499963760376,2.000499963760376,161304000.0
2004-09-14,2.009999990463257,2.137500047683716,1.995000004768372,2.133500099182129,2.133500099182129,317442000.0
2004-09-15,2.102499961853028,2.1589999198913574,2.0934998989105225,2.1105000972747803,2.1105000972747803,222716000.0
2004-09-16,2.119499921798706,2.21399998664856,2.117500066757202,2.128499984741211,2.128499984741211,231932000.0
2004-09-17,2.1424999237060547,2.1630001068115234,2.119499921798706,2.1480000019073486,2.1480000019073486,157684000.0
2004-09-18,2.1401666005452475,2.1751667658487954,2.123166640599569,2.1531666914621987,2.1531666914621987,166605333.33333334
2004-09-19,2.13783327738444,2.187333424886068,2.126833359400431,2.1583333810170493,2.1583333810170493,175526666.66666666
2004-09-20,2.135499954223633,2.19950008392334,2.130500078201294,2.1635000705718994,2.1635000705718994,184448000.0
2004-09-21,2.178499937057495,2.188499927520752,2.138499975204468,2.164499998092652,2.164499998092652,133910000.0
2004-09-22,2.157500028610229,2.1619999408721924,2.058500051498413,2.069000005722046,2.069000005722046,244336000.0
2004-09-23,2.066499948501587,2.109999895095825,2.055500030517578,2.0915000438690186,2.0915000438690186,148220000.0
2004-09-24,2.0905001163482666,2.095499992370605,2.0425000190734863,2.046999931335449,2.046999931335449,124114000.0
2004-09-25,2.0755000909169516,2.08049996693929,2.024166663487752,2.0301666259765625,2.0301666259765625,138725333.33333334
2004-09-26,2.0605000654856362,2.065499941507975,2.005833307902018,2.013333320617676,2.013333320617676,153336666.66666666
2004-09-27,2.0455000400543213,2.05049991607666,1.987499952316284,1.996500015258789,1.996500015258789,167948000.0
2004-09-28,2.007499933242798,2.0164999961853027,1.9485000371932983,1.971500039100647,1.971500039100647,238058000.0
2004-09-29,1.972499966621399,2.0460000038146973,1.968000054359436,2.0420000553131104,2.0420000553131104,198376000.0
2004-09-30,2.0274999141693115,2.063999891281128,2.010499954223633,2.0429999828338623,2.0429999828338623,188266000.0
2004-10-01,2.064500093460083,2.065000057220459,2.0195000171661377,2.0234999656677246,2.0234999656677246,225378000.0
2004-10-02,2.065666755040487,2.071333408355713,2.0253333250681558,2.0324999491373696,2.0324999491373696,208869333.33333334
2004-10-03,2.06683341662089,2.077666759490967,2.0311666329701743,2.041499932607015,2.041499932607015,192360666.66666666
2004-10-04,2.068000078201294,2.0840001106262207,2.0369999408721924,2.05049991607666,2.05049991607666,175852000.0
2004-10-05,2.0420000553131104,2.0625,2.0285000801086426,2.0480000972747803,2.0480000972747803,102680000.0
2004-10-06,2.0364999771118164,2.070499897003174,2.0199999809265137,2.068000078201294,2.068000078201294,102562000.0
2004-10-07,2.071000099182129,2.134999990463257,2.0425000190734863,2.057499885559082,2.057499885559082,187888000.0
2004-10-08,2.046999931335449,2.059499979019165,1.981500029563904,2.0,2.0,170924000.0
2004-10-09,2.028499960899353,2.0521666208902993,1.9778333504994712,2.002499977747599,2.002499977747599,166804666.66666666
2004-10-10,2.009999990463257,2.044833262761434,1.974166671435038,2.0049999554951987,2.0049999554951987,162685333.33333334
2004-10-11,1.9915000200271609,2.0374999046325684,1.9704999923706052,2.007499933242798,2.007499933242798,158566000.0
2004-10-12,1.9774999618530276,2.0290000438690186,1.9735000133514404,2.010999917984009,2.010999917984009,128420000.0
2004-10-13,2.071000099182129,2.077500104904175,1.987499952316284,1.9989999532699585,1.9989999532699585,184404000.0
2004-10-14,1.972499966621399,1.9774999618530276,1.9364999532699585,1.955000042915344,1.955000042915344,180524000.0
2004-10-15,1.9644999504089355,1.9835000038146973,1.8940000534057615,1.9275000095367432,1.9275000095367432,164112000.0
2004-10-16,1.9468332926432292,1.9801666736602783,1.8941667079925535,1.9395000139872234,1.9395000139872234,163362666.66666666
2004-10-17,1.9291666348775227,1.9768333435058594,1.8943333625793457,1.9515000184377038,1.9515000184377038,162613333.33333334
2004-10-18,1.9114999771118164,1.9735000133514404,1.8945000171661377,1.963500022888184,1.963500022888184,161864000.0
2004-10-19,1.986999988555908,1.9924999475479128,1.9084999561309812,1.9164999723434448,1.9164999723434448,176052000.0
2004-10-20,1.905500054359436,1.9294999837875368,1.8895000219345093,1.9175000190734863,1.9175000190734863,135970000.0
2004-10-21,1.965000033378601,2.009500026702881,1.924999952316284,1.9735000133514404,1.9735000133514404,384342000.0
2004-10-22,1.8109999895095823,1.840000033378601,1.649999976158142,1.7300000190734863,1.7300000190734863,670886000.0
2004-10-23,1.7740000089009602,1.800166686375936,1.661999980608622,1.7195000251134236,1.7195000251134236,517469333.3333334
2004-10-24,1.737000028292338,1.7603333393732707,1.6739999850591023,1.709000031153361,1.709000031153361,364052666.6666667
2004-10-25,1.7000000476837158,1.7204999923706057,1.6859999895095823,1.6985000371932983,1.6985000371932983,210636000.0
2004-10-26,1.7074999809265137,1.7130000591278076,1.6755000352859497,1.691499948501587,1.691499948501587,194850000.0
2004-10-27,1.68149995803833,1.7315000295639038,1.680999994277954,1.71150004863739,1.71150004863739,181214000.0
2004-10-28,1.712000012397766,1.7384999990463257,1.7070000171661377,1.722499966621399,1.722499966621399,144412000.0
2004-10-29,1.718000054359436,1.722499966621399,1.7000000476837158,1.7065000534057615,1.7065000534057615,129832000.0
2004-10-30,1.715666691462199,1.7341666618982952,1.7025000254313152,1.7226667006810505,1.7226667006810505,127763333.33333333
2004-10-31,1.7133333285649617,1.7458333571751912,1.7050000031789143,1.7388333479563394,1.7388333479563394,125694666.66666667
2004-11-01,1.7109999656677246,1.7575000524520874,1.7074999809265137,1.7549999952316284,1.7549999952316284,123626000.0
2004-11-02,1.774500012397766,1.8244999647140503,1.756999969482422,1.812000036239624,1.812000036239624,226650000.0
2004-11-03,1.8589999675750728,1.88100004196167,1.777999997138977,1.7960000038146973,1.7960000038146973,204164000.0
2004-11-04,1.784999966621399,1.8645000457763672,1.7760000228881836,1.8454999923706052,1.8454999923706052,152006000.0
2004-11-05,1.8650000095367432,1.869500041007996,1.8009999990463257,1.8279999494552608,1.8279999494552608,147982000.0
